Provider,PotentialFraud,Fraud,InpatientClaimCount,AvgInpatientReimbursement,TotalInpatientReimbursement,AvgInpatientDeductible,AvgLengthOfStay,OutpatientClaimCount,AvgOutpatientReimbursement,TotalOutpatientReimbursement,AvgOutpatientDeductible,TotalClaimCount,TotalReimbursement,InpatientToOutpatientRatio
PRV51274,No,0,9,17222.222222222223,155000.0,1068.0,4.0,48,223.33333333333334,10720.0,1.25,57,165720.0,0.1875
PRV51276,No,0,14,8285.714285714286,116000.0,1068.0,4.357142857142857,53,339.24528301886795,17980.0,6.037735849056604,67,133980.0,0.2641509433962264
PRV51277,No,0,10,12100.0,121000.0,1068.0,5.0,49,412.0408163265306,20190.0,4.8979591836734695,59,141190.0,0.20408163265306123
PRV51279,No,0,0,0.0,0.0,0.0,0.0,224,267.14285714285717,59840.0,3.3482142857142856,224,59840.0,0.0
PRV51280,No,0,0,0.0,0.0,0.0,0.0,39,519.2307692307693,20250.0,0.0,39,20250.0,0.0
PRV51281,No,0,0,0.0,0.0,0.0,0.0,259,345.44401544401546,89470.0,2.664092664092664,259,89470.0,0.0
PRV51282,No,0,8,8250.0,66000.0,1068.0,3.625,51,222.15686274509804,11330.0,1.5686274509803921,59,77330.0,0.1568627450980392
PRV51284,No,0,17,10705.882352941177,182000.0,1068.0,5.764705882352941,360,271.8333333333333,97860.0,2.6944444444444446,377,279860.0,0.04722222222222222
PRV51285,No,0,14,11142.857142857143,156000.0,1068.0,7.857142857142857,153,229.54248366013073,35120.0,3.3333333333333335,167,191120.0,0.0915032679738562
PRV51286,No,0,15,9066.666666666666,136000.0,1068.0,5.2,55,166.72727272727272,9170.0,5.636363636363637,70,145170.0,0.2727272727272727
PRV51287,No,0,0,0.0,0.0,0.0,0.0,78,329.4871794871795,25700.0,1.2820512820512822,78,25700.0,0.0
PRV51288,No,0,3,12333.333333333334,37000.0,1068.0,3.3333333333333335,5,72.0,360.0,0.0,8,37360.0,0.6
PRV51289,No,0,0,0.0,0.0,0.0,0.0,92,503.2608695652174,46300.0,2.608695652173913,92,46300.0,0.0
PRV51290,No,0,0,0.0,0.0,0.0,0.0,113,132.65486725663717,14990.0,2.3008849557522124,113,14990.0,0.0
PRV51292,No,0,0,0.0,0.0,0.0,0.0,22,180.45454545454547,3970.0,0.0,22,3970.0,0.0
PRV51293,No,0,0,0.0,0.0,0.0,0.0,88,240.9090909090909,21200.0,0.22727272727272727,88,21200.0,0.0
PRV51295,No,0,0,0.0,0.0,0.0,0.0,7,278.57142857142856,1950.0,0.0,7,1950.0,0.0
PRV51296,No,0,3,11000.0,33000.0,1068.0,11.666666666666666,27,208.5185185185185,5630.0,2.962962962962963,30,38630.0,0.1111111111111111
PRV51297,No,0,5,10200.0,51000.0,1068.0,2.6,65,401.38461538461536,26090.0,1.0769230769230769,70,77090.0,0.07692307692307693
PRV51298,No,0,0,0.0,0.0,0.0,0.0,100,311.2,31120.0,5.5,100,31120.0,0.0
PRV51299,No,0,0,0.0,0.0,0.0,0.0,37,168.3783783783784,6230.0,0.8108108108108109,37,6230.0,0.0
PRV51300,No,0,5,10000.0,50000.0,1068.0,5.0,45,323.1111111111111,14540.0,3.5555555555555554,50,64540.0,0.1111111111111111
PRV51301,No,0,6,18000.0,108000.0,1068.0,9.666666666666666,106,272.7358490566038,28910.0,2.9245283018867925,112,136910.0,0.05660377358490566
PRV51302,No,0,10,7600.0,76000.0,1068.0,3.9,33,142.72727272727272,4710.0,2.121212121212121,43,80710.0,0.30303030303030304
PRV51303,No,0,0,0.0,0.0,0.0,0.0,93,388.2795698924731,36110.0,5.483870967741935,93,36110.0,0.0
PRV51304,No,0,2,14000.0,28000.0,1068.0,4.0,49,231.6326530612245,11350.0,3.4693877551020407,51,39350.0,0.04081632653061224
PRV51305,No,0,11,8909.09090909091,98000.0,1068.0,6.2727272727272725,38,405.2631578947368,15400.0,0.0,49,113400.0,0.2894736842105263
PRV51306,No,0,0,0.0,0.0,0.0,0.0,17,217.64705882352942,3700.0,5.882352941176471,17,3700.0,0.0
PRV51307,No,0,0,0.0,0.0,0.0,0.0,37,187.56756756756758,6940.0,2.1621621621621623,37,6940.0,0.0
PRV51308,No,0,0,0.0,0.0,0.0,0.0,35,394.0,13790.0,3.7142857142857144,35,13790.0,0.0
PRV51309,No,0,0,0.0,0.0,0.0,0.0,18,210.55555555555554,3790.0,0.0,18,3790.0,0.0
PRV51311,No,0,3,4333.333333333333,13000.0,1068.0,4.0,18,167.22222222222223,3010.0,0.0,21,16010.0,0.16666666666666666
PRV51312,No,0,4,4750.0,19000.0,1068.0,4.25,42,233.0952380952381,9790.0,0.0,46,28790.0,0.09523809523809523
PRV51313,No,0,0,0.0,0.0,0.0,0.0,19,261.57894736842104,4970.0,4.7368421052631575,19,4970.0,0.0
PRV51314,No,0,0,0.0,0.0,0.0,0.0,30,215.33333333333334,6460.0,0.0,30,6460.0,0.0
PRV51315,No,0,0,0.0,0.0,0.0,0.0,47,153.40425531914894,7210.0,7.23404255319149,47,7210.0,0.0
PRV51316,No,0,3,7000.0,21000.0,1068.0,9.333333333333334,0,0.0,0.0,0.0,3,21000.0,3.0
PRV51318,No,0,3,4333.333333333333,13000.0,1068.0,3.6666666666666665,0,0.0,0.0,0.0,3,13000.0,3.0
PRV51322,No,0,0,0.0,0.0,0.0,0.0,12,70.83333333333333,850.0,0.0,12,850.0,0.0
PRV51323,No,0,0,0.0,0.0,0.0,0.0,76,274.4736842105263,20860.0,4.2105263157894735,76,20860.0,0.0
PRV51324,No,0,0,0.0,0.0,0.0,0.0,28,333.2142857142857,9330.0,0.0,28,9330.0,0.0
PRV51325,No,0,0,0.0,0.0,0.0,0.0,15,1009.3333333333334,15140.0,0.0,15,15140.0,0.0
PRV51326,No,0,0,0.0,0.0,0.0,0.0,44,318.1818181818182,14000.0,2.0454545454545454,44,14000.0,0.0
PRV51327,No,0,0,0.0,0.0,0.0,0.0,41,219.26829268292684,8990.0,3.658536585365854,41,8990.0,0.0
PRV51328,No,0,0,0.0,0.0,0.0,0.0,7,78.57142857142857,550.0,0.0,7,550.0,0.0
PRV51329,No,0,0,0.0,0.0,0.0,0.0,74,261.6216216216216,19360.0,3.2432432432432434,74,19360.0,0.0
PRV51330,No,0,0,0.0,0.0,0.0,0.0,19,200.52631578947367,3810.0,1.0526315789473684,19,3810.0,0.0
PRV51331,No,0,0,0.0,0.0,0.0,0.0,5,64.0,320.0,8.0,5,320.0,0.0
PRV51334,No,0,2,7500.0,15000.0,1068.0,4.5,0,0.0,0.0,0.0,2,15000.0,2.0
PRV51335,No,0,0,0.0,0.0,0.0,0.0,142,324.50704225352115,46080.0,2.816901408450704,142,46080.0,0.0
PRV51336,No,0,10,11600.0,116000.0,1068.0,5.9,59,227.96610169491527,13450.0,0.3389830508474576,69,129450.0,0.1694915254237288
PRV51337,Yes,1,40,8750.0,350000.0,1068.0,5.075,128,227.34375,29100.0,2.34375,168,379100.0,0.3125
PRV51338,Yes,1,7,10428.57142857143,73000.0,1068.0,5.428571428571429,121,337.68595041322317,40860.0,3.71900826446281,128,113860.0,0.05785123966942149
PRV51340,No,0,0,0.0,0.0,0.0,0.0,151,286.158940397351,43210.0,0.06622516556291391,151,43210.0,0.0
PRV51341,No,0,0,0.0,0.0,0.0,0.0,71,204.64788732394365,14530.0,0.9859154929577465,71,14530.0,0.0
PRV51342,No,0,28,11392.857142857143,319000.0,1068.0,6.178571428571429,179,211.0614525139665,37780.0,2.9608938547486034,207,356780.0,0.1564245810055866
PRV51344,No,0,2,9500.0,19000.0,1068.0,6.0,31,233.8709677419355,7250.0,0.0,33,26250.0,0.06451612903225806
PRV51345,No,0,0,0.0,0.0,0.0,0.0,49,308.57142857142856,15120.0,4.489795918367347,49,15120.0,0.0
PRV51346,No,0,5,8200.0,41000.0,1068.0,4.2,261,243.25670498084293,63490.0,1.839080459770115,266,104490.0,0.019157088122605363
PRV51347,Yes,1,0,0.0,0.0,0.0,0.0,2067,288.7760038703435,596900.0,2.4625060474117078,2067,596900.0,0.0
PRV51348,No,0,18,6555.555555555556,118000.0,1068.0,4.777777777777778,36,175.83333333333334,6330.0,4.166666666666667,54,124330.0,0.5
PRV51349,No,0,5,7400.0,37000.0,1068.0,12.2,25,139.2,3480.0,2.8,30,40480.0,0.2
PRV51350,No,0,21,6761.9047619047615,142000.0,1068.0,4.476190476190476,218,327.43119266055044,71380.0,3.623853211009174,239,213380.0,0.0963302752293578
PRV51351,No,0,0,0.0,0.0,0.0,0.0,32,338.75,10840.0,0.0,32,10840.0,0.0
PRV51352,No,0,0,0.0,0.0,0.0,0.0,4,1475.0,5900.0,0.0,4,5900.0,0.0
PRV51353,No,0,5,10000.0,50000.0,1068.0,5.4,13,93.07692307692308,1210.0,3.8461538461538463,18,51210.0,0.38461538461538464
PRV51354,No,0,1,10000.0,10000.0,0.0,17.0,3,146.66666666666666,440.0,0.0,4,10440.0,0.3333333333333333
PRV51355,No,0,14,8935.714285714286,125100.0,1068.0,4.571428571428571,59,185.76271186440678,10960.0,3.8983050847457625,73,136060.0,0.23728813559322035
PRV51356,No,0,17,9823.529411764706,167000.0,1068.0,4.176470588235294,78,266.6666666666667,20800.0,2.1794871794871793,95,187800.0,0.21794871794871795
PRV51357,Yes,1,12,13416.666666666666,161000.0,1068.0,8.333333333333334,148,237.36486486486487,35130.0,0.8108108108108109,160,196130.0,0.08108108108108109
PRV51358,No,0,6,8833.333333333334,53000.0,1068.0,3.3333333333333335,10,121.0,1210.0,6.0,16,54210.0,0.6
PRV51360,No,0,9,9555.555555555555,86000.0,1068.0,4.333333333333333,20,411.5,8230.0,7.5,29,94230.0,0.45
PRV51361,No,0,0,0.0,0.0,0.0,0.0,32,245.9375,7870.0,4.0625,32,7870.0,0.0
PRV51362,No,0,5,26200.0,131000.0,1068.0,5.8,38,271.57894736842104,10320.0,0.0,43,141320.0,0.13157894736842105
PRV51363,No,0,0,0.0,0.0,0.0,0.0,3,50.0,150.0,0.0,3,150.0,0.0
PRV51364,No,0,6,8666.666666666666,52000.0,1068.0,3.1666666666666665,17,225.2941176470588,3830.0,5.882352941176471,23,55830.0,0.35294117647058826
PRV51366,No,0,0,0.0,0.0,0.0,0.0,57,321.7543859649123,18340.0,3.1578947368421053,57,18340.0,0.0
PRV51368,No,0,0,0.0,0.0,0.0,0.0,4,142.5,570.0,15.0,4,570.0,0.0
PRV51369,Yes,1,0,0.0,0.0,0.0,0.0,2083,288.96303408545367,601910.0,3.014882381180989,2083,601910.0,0.0
PRV51371,No,0,11,7581.818181818182,83400.0,1068.0,4.818181818181818,35,278.0,9730.0,1.4285714285714286,46,93130.0,0.3142857142857143
PRV51376,No,0,0,0.0,0.0,0.0,0.0,51,380.7843137254902,19420.0,1.7647058823529411,51,19420.0,0.0
PRV51377,No,0,3,34000.0,102000.0,1068.0,6.666666666666667,92,238.58695652173913,21950.0,4.673913043478261,95,123950.0,0.03260869565217391
PRV51378,Yes,1,106,11150.943396226416,1182000.0,1068.0,6.122641509433962,53,252.26415094339623,13370.0,0.7547169811320755,159,1195370.0,2.0
PRV51379,No,0,2,6500.0,13000.0,1068.0,2.5,20,317.0,6340.0,1.0,22,19340.0,0.1
PRV51380,No,0,4,12750.0,51000.0,1068.0,4.25,4,140.0,560.0,0.0,8,51560.0,1.0
PRV51382,No,0,0,0.0,0.0,0.0,0.0,16,427.5,6840.0,5.625,16,6840.0,0.0
PRV51383,No,0,9,9888.888888888889,89000.0,1068.0,3.0,68,286.61764705882354,19490.0,1.4705882352941178,77,108490.0,0.1323529411764706
PRV51386,No,0,0,0.0,0.0,0.0,0.0,382,260.0,99320.0,3.481675392670157,382,99320.0,0.0
PRV51387,No,0,11,8000.0,88000.0,1068.0,3.909090909090909,46,400.4347826086956,18420.0,0.43478260869565216,57,106420.0,0.2391304347826087
PRV51388,No,0,14,11357.142857142857,159000.0,1068.0,6.142857142857143,72,444.5833333333333,32010.0,3.75,86,191010.0,0.19444444444444445
PRV51389,No,0,18,7555.555555555556,136000.0,1068.0,5.055555555555555,61,286.39344262295083,17470.0,0.9836065573770492,79,153470.0,0.29508196721311475
PRV51390,Yes,1,160,9716.25,1554600.0,1068.0,6.14375,111,267.2072072072072,29660.0,1.5315315315315314,271,1584260.0,1.4414414414414414
PRV51391,No,0,13,6115.384615384615,79500.0,1068.0,5.769230769230769,164,395.7317073170732,64900.0,1.646341463414634,177,144400.0,0.07926829268292683
PRV51392,No,0,0,0.0,0.0,0.0,0.0,17,97.6470588235294,1660.0,2.9411764705882355,17,1660.0,0.0
PRV51393,Yes,1,66,10636.363636363636,702000.0,1068.0,6.2272727272727275,842,227.28028503562945,191370.0,2.3871733966745845,908,893370.0,0.07838479809976247
PRV51394,No,0,0,0.0,0.0,0.0,0.0,4,115.0,460.0,0.0,4,460.0,0.0
PRV51395,No,0,0,0.0,0.0,0.0,0.0,20,520.0,10400.0,0.0,20,10400.0,0.0
PRV51396,No,0,3,3666.6666666666665,11000.0,1068.0,4.0,41,159.02439024390245,6520.0,0.0,44,17520.0,0.07317073170731707
PRV51397,No,0,0,0.0,0.0,0.0,0.0,40,446.75,17870.0,0.0,40,17870.0,0.0
PRV51398,No,0,1,4000.0,4000.0,1068.0,4.0,85,318.11764705882354,27040.0,2.0,86,31040.0,0.011764705882352941
PRV51399,Yes,1,64,11053.125,707400.0,1068.0,5.953125,146,915.5479452054794,133670.0,7.506849315068493,210,841070.0,0.4383561643835616
PRV51401,Yes,1,8,9750.0,78000.0,1068.0,7.25,34,397.6470588235294,13520.0,4.411764705882353,42,91520.0,0.23529411764705882
PRV51403,No,0,10,25400.0,254000.0,1068.0,6.9,104,221.25,23010.0,4.519230769230769,114,277010.0,0.09615384615384616
PRV51404,No,0,1,12000.0,12000.0,1068.0,6.0,58,299.13793103448273,17350.0,5.172413793103448,59,29350.0,0.017241379310344827
PRV51405,No,0,2,4500.0,9000.0,1068.0,3.5,47,312.97872340425533,14710.0,0.0,49,23710.0,0.0425531914893617
PRV51406,No,0,8,11875.0,95000.0,1068.0,4.375,21,440.95238095238096,9260.0,0.0,29,104260.0,0.38095238095238093
PRV51408,No,0,0,0.0,0.0,0.0,0.0,15,92.66666666666667,1390.0,0.0,15,1390.0,0.0
PRV51409,No,0,0,0.0,0.0,0.0,0.0,4,75.0,300.0,0.0,4,300.0,0.0
PRV51410,Yes,1,0,0.0,0.0,0.0,0.0,628,282.7229299363057,177550.0,3.0573248407643314,628,177550.0,0.0
PRV51412,No,0,0,0.0,0.0,0.0,0.0,5,88.0,440.0,0.0,5,440.0,0.0
PRV51414,No,0,3,9333.333333333334,28000.0,1068.0,6.0,25,89.2,2230.0,0.0,28,30230.0,0.12
PRV51415,No,0,7,6857.142857142857,48000.0,1068.0,4.285714285714286,44,356.59090909090907,15690.0,1.5909090909090908,51,63690.0,0.1590909090909091
PRV51416,No,0,0,0.0,0.0,0.0,0.0,81,316.5432098765432,25640.0,3.45679012345679,81,25640.0,0.0
PRV51418,No,0,17,10352.941176470587,176000.0,1068.0,7.235294117647059,44,303.1818181818182,13340.0,7.5,61,189340.0,0.38636363636363635
PRV51419,No,0,2,8500.0,17000.0,1068.0,2.5,63,226.1904761904762,14250.0,0.9523809523809523,65,31250.0,0.031746031746031744
PRV51421,Yes,1,82,10426.829268292682,855000.0,1068.0,6.219512195121951,55,377.8181818181818,20780.0,2.909090909090909,137,875780.0,1.490909090909091
PRV51422,No,0,4,9750.0,39000.0,1068.0,2.5,21,472.85714285714283,9930.0,5.238095238095238,25,48930.0,0.19047619047619047
PRV51423,No,0,0,0.0,0.0,0.0,0.0,1,50.0,50.0,100.0,1,50.0,0.0
PRV51424,No,0,1,6000.0,6000.0,1068.0,3.0,85,278.47058823529414,23670.0,3.2941176470588234,86,29670.0,0.011764705882352941
PRV51425,No,0,3,3666.6666666666665,11000.0,1068.0,3.3333333333333335,30,499.6666666666667,14990.0,0.0,33,25990.0,0.1
PRV51426,Yes,1,6,17666.666666666668,106000.0,1068.0,6.833333333333333,200,195.5,39100.0,2.8,206,145100.0,0.03
PRV51427,No,0,5,7600.0,38000.0,1068.0,4.6,53,391.8867924528302,20770.0,3.207547169811321,58,58770.0,0.09433962264150944
PRV51428,No,0,4,7750.0,31000.0,1068.0,3.0,62,274.83870967741933,17040.0,1.2903225806451613,66,48040.0,0.06451612903225806
PRV51429,No,0,0,0.0,0.0,0.0,0.0,10,110.0,1100.0,0.0,10,1100.0,0.0
PRV51430,No,0,17,10941.176470588236,186000.0,1068.0,4.352941176470588,95,291.57894736842104,27700.0,5.894736842105263,112,213700.0,0.17894736842105263
PRV51431,No,0,25,8800.0,220000.0,1068.0,6.2,24,696.6666666666666,16720.0,12.5,49,236720.0,1.0416666666666667
PRV51432,No,0,7,8000.0,56000.0,1068.0,2.4285714285714284,16,204.375,3270.0,8.75,23,59270.0,0.4375
PRV51433,Yes,1,0,0.0,0.0,0.0,0.0,1610,282.37888198757764,454630.0,2.900621118012422,1610,454630.0,0.0
PRV51434,Yes,1,24,10791.666666666666,259000.0,1068.0,6.041666666666667,78,275.5128205128205,21490.0,3.58974358974359,102,280490.0,0.3076923076923077
PRV51435,No,0,5,4840.0,24200.0,1068.0,2.6,17,318.8235294117647,5420.0,0.0,22,29620.0,0.29411764705882354
PRV51436,No,0,25,6840.0,171000.0,1068.0,4.92,95,235.89473684210526,22410.0,4.947368421052632,120,193410.0,0.2631578947368421
PRV51437,No,0,0,0.0,0.0,0.0,0.0,2,440.0,880.0,0.0,2,880.0,0.0
PRV51438,No,0,2,7500.0,15000.0,1068.0,4.5,7,644.2857142857143,4510.0,0.0,9,19510.0,0.2857142857142857
PRV51439,No,0,0,0.0,0.0,0.0,0.0,42,358.0952380952381,15040.0,5.0,42,15040.0,0.0
PRV51440,No,0,7,11428.57142857143,80000.0,1068.0,6.714285714285714,64,412.1875,26380.0,1.5625,71,106380.0,0.109375
PRV51441,No,0,0,0.0,0.0,0.0,0.0,85,342.70588235294116,29130.0,3.411764705882353,85,29130.0,0.0
PRV51442,No,0,2,12500.0,25000.0,1068.0,4.0,4,242.5,970.0,0.0,6,25970.0,0.5
PRV51443,No,0,2,6000.0,12000.0,1068.0,4.5,71,308.4507042253521,21900.0,4.084507042253521,73,33900.0,0.028169014084507043
PRV51444,No,0,4,16000.0,64000.0,1068.0,4.75,38,261.05263157894734,9920.0,0.0,42,73920.0,0.10526315789473684
PRV51446,No,0,12,7833.333333333333,94000.0,1068.0,5.166666666666667,12,282.5,3390.0,0.0,24,97390.0,1.0
PRV51447,Yes,1,16,15375.0,246000.0,1068.0,6.8125,73,320.4109589041096,23390.0,3.1506849315068495,89,269390.0,0.2191780821917808
PRV51448,No,0,11,9272.727272727272,102000.0,1068.0,4.363636363636363,40,338.75,13550.0,0.0,51,115550.0,0.275
PRV51449,No,0,9,7666.666666666667,69000.0,1068.0,5.333333333333333,8,97.5,780.0,0.0,17,69780.0,1.125
PRV51451,No,0,0,0.0,0.0,0.0,0.0,6,195.0,1170.0,0.0,6,1170.0,0.0
PRV51453,No,0,0,0.0,0.0,0.0,0.0,12,590.0,7080.0,8.333333333333334,12,7080.0,0.0
PRV51454,No,0,0,0.0,0.0,0.0,0.0,34,312.6470588235294,10630.0,4.117647058823529,34,10630.0,0.0
PRV51455,No,0,9,11866.666666666666,106800.0,1068.0,7.333333333333333,25,274.0,6850.0,2.0,34,113650.0,0.36
PRV51456,No,0,110,9369.90909090909,1030690.0,1068.0,5.972727272727273,23,100.0,2300.0,0.0,133,1032990.0,4.782608695652174
PRV51458,No,0,0,0.0,0.0,0.0,0.0,56,222.14285714285714,12440.0,4.285714285714286,56,12440.0,0.0
PRV51459,Yes,1,0,0.0,0.0,0.0,0.0,8240,281.78276699029124,2321890.0,2.7657766990291264,8240,2321890.0,0.0
PRV51460,No,0,17,12470.588235294117,212000.0,1068.0,6.588235294117647,435,281.5632183908046,122480.0,2.735632183908046,452,334480.0,0.03908045977011494
PRV51462,No,0,0,0.0,0.0,0.0,0.0,30,314.3333333333333,9430.0,0.0,30,9430.0,0.0
PRV51464,No,0,0,0.0,0.0,0.0,0.0,145,265.7241379310345,38530.0,2.206896551724138,145,38530.0,0.0
PRV51465,No,0,1,3000.0,3000.0,1068.0,3.0,6,150.0,900.0,0.0,7,3900.0,0.16666666666666666
PRV51466,No,0,5,8400.0,42000.0,1068.0,5.8,69,229.85507246376812,15860.0,2.318840579710145,74,57860.0,0.07246376811594203
PRV51467,No,0,7,10114.285714285714,70800.0,1068.0,7.142857142857143,18,192.22222222222223,3460.0,0.0,25,74260.0,0.3888888888888889
PRV51468,No,0,15,6866.666666666667,103000.0,1068.0,4.2,144,247.70833333333334,35670.0,2.0833333333333335,159,138670.0,0.10416666666666667
PRV51469,No,0,0,0.0,0.0,0.0,0.0,28,333.92857142857144,9350.0,0.0,28,9350.0,0.0
PRV51470,No,0,3,8000.0,24000.0,1068.0,3.3333333333333335,24,482.9166666666667,11590.0,0.0,27,35590.0,0.125
PRV51471,Yes,1,155,10105.161290322581,1566300.0,1068.0,5.490322580645161,19,416.3157894736842,7910.0,0.0,174,1574210.0,8.157894736842104
PRV51472,No,0,0,0.0,0.0,0.0,0.0,16,135.625,2170.0,12.5,16,2170.0,0.0
PRV51474,No,0,41,9765.853658536585,400400.0,1068.0,4.658536585365853,30,362.0,10860.0,2.3333333333333335,71,411260.0,1.3666666666666667
PRV51475,No,0,10,6020.0,60200.0,1068.0,4.3,32,310.3125,9930.0,1.25,42,70130.0,0.3125
PRV51476,No,0,3,3666.6666666666665,11000.0,1068.0,5.666666666666667,15,612.0,9180.0,4.666666666666667,18,20180.0,0.2
PRV51477,No,0,0,0.0,0.0,0.0,0.0,22,451.8181818181818,9940.0,0.0,22,9940.0,0.0
PRV51478,No,0,0,0.0,0.0,0.0,0.0,17,231.1764705882353,3930.0,1.1764705882352942,17,3930.0,0.0
PRV51479,No,0,12,6166.666666666667,74000.0,1068.0,4.166666666666667,215,249.4418604651163,53630.0,2.9767441860465116,227,127630.0,0.05581395348837209
PRV51480,Yes,1,0,0.0,0.0,0.0,0.0,1924,289.95841995841994,557880.0,2.8482328482328483,1924,557880.0,0.0
PRV51482,Yes,1,11,17090.909090909092,188000.0,1068.0,6.2727272727272725,80,380.875,30470.0,1.25,91,218470.0,0.1375
PRV51483,No,0,6,7000.0,42000.0,1068.0,3.0,71,259.15492957746477,18400.0,1.267605633802817,77,60400.0,0.08450704225352113
PRV51484,No,0,2,5000.0,10000.0,1068.0,3.5,84,161.54761904761904,13570.0,1.1904761904761905,86,23570.0,0.023809523809523808
PRV51486,No,0,0,0.0,0.0,0.0,0.0,214,250.74766355140187,53660.0,2.102803738317757,214,53660.0,0.0
PRV51487,No,0,0,0.0,0.0,0.0,0.0,13,710.7692307692307,9240.0,4.615384615384615,13,9240.0,0.0
PRV51488,No,0,3,5000.0,15000.0,1068.0,3.6666666666666665,269,349.182156133829,93930.0,2.0817843866171004,272,108930.0,0.011152416356877323
PRV51490,Yes,1,47,9021.27659574468,424000.0,1068.0,5.0,16,566.875,9070.0,0.0,63,433070.0,2.9375
PRV51491,No,0,8,5875.0,47000.0,1068.0,2.875,63,325.07936507936506,20480.0,4.126984126984127,71,67480.0,0.12698412698412698
PRV51492,No,0,14,9500.0,133000.0,1068.0,4.785714285714286,67,261.94029850746267,17550.0,2.08955223880597,81,150550.0,0.208955223880597
PRV51494,No,0,0,0.0,0.0,0.0,0.0,38,459.2105263157895,17450.0,2.1052631578947367,38,17450.0,0.0
PRV51495,Yes,1,88,9397.727272727272,827000.0,1068.0,6.3522727272727275,51,209.6078431372549,10690.0,0.0,139,837690.0,1.7254901960784315
PRV51496,No,0,0,0.0,0.0,0.0,0.0,123,237.8048780487805,29250.0,4.308943089430894,123,29250.0,0.0
PRV51497,No,0,4,25500.0,102000.0,1068.0,6.25,11,199.0909090909091,2190.0,0.0,15,104190.0,0.36363636363636365
PRV51499,No,0,2,7500.0,15000.0,1068.0,2.5,472,260.2542372881356,122840.0,2.542372881355932,474,137840.0,0.00423728813559322
PRV51500,No,0,0,0.0,0.0,0.0,0.0,8,137.5,1100.0,1.25,8,1100.0,0.0
PRV51501,Yes,1,221,9346.06334841629,2065480.0,1068.0,5.728506787330317,10,83.0,830.0,6.0,231,2066310.0,22.1
PRV51502,No,0,0,0.0,0.0,0.0,0.0,31,270.64516129032256,8390.0,0.0,31,8390.0,0.0
PRV51503,No,0,0,0.0,0.0,0.0,0.0,57,422.280701754386,24070.0,0.7017543859649122,57,24070.0,0.0
PRV51504,No,0,0,0.0,0.0,0.0,0.0,128,275.703125,35290.0,3.4375,128,35290.0,0.0
PRV51505,No,0,0,0.0,0.0,0.0,0.0,15,162.0,2430.0,2.6666666666666665,15,2430.0,0.0
PRV51507,Yes,1,5,6800.0,34000.0,1068.0,9.8,1007,292.29394240317777,294340.0,2.7606752730883812,1012,328340.0,0.004965243296921549
PRV51508,No,0,11,16272.727272727272,179000.0,1068.0,3.909090909090909,190,315.5263157894737,59950.0,0.5263157894736842,201,238950.0,0.05789473684210526
PRV51509,No,0,0,0.0,0.0,0.0,0.0,1030,312.747572815534,322130.0,2.7572815533980584,1030,322130.0,0.0
PRV51510,No,0,0,0.0,0.0,0.0,0.0,57,351.2280701754386,20020.0,3.8596491228070176,57,20020.0,0.0
PRV51511,No,0,0,0.0,0.0,0.0,0.0,16,547.5,8760.0,2.5,16,8760.0,0.0
PRV51514,No,0,21,10485.714285714286,220200.0,1068.0,6.571428571428571,72,264.1666666666667,19020.0,0.4166666666666667,93,239220.0,0.2916666666666667
PRV51515,No,0,5,8000.0,40000.0,1068.0,11.0,43,297.6744186046512,12800.0,1.8604651162790697,48,52800.0,0.11627906976744186
PRV51516,No,0,3,8333.333333333334,25000.0,1068.0,3.0,37,223.24324324324326,8260.0,0.5405405405405406,40,33260.0,0.08108108108108109
PRV51517,No,0,0,0.0,0.0,0.0,0.0,11,544.5454545454545,5990.0,13.636363636363637,11,5990.0,0.0
PRV51518,No,0,5,6600.0,33000.0,1068.0,5.2,48,227.5,10920.0,10.833333333333334,53,43920.0,0.10416666666666667
PRV51521,No,0,0,0.0,0.0,0.0,0.0,46,175.43478260869566,8070.0,2.1739130434782608,46,8070.0,0.0
PRV51522,No,0,12,11583.333333333334,139000.0,1068.0,5.416666666666667,178,380.7865168539326,67780.0,3.8764044943820224,190,206780.0,0.06741573033707865
PRV51523,No,0,59,12254.237288135593,723000.0,1068.0,5.661016949152542,5,162.0,810.0,0.0,64,723810.0,11.8
PRV51525,No,0,5,11200.0,56000.0,1068.0,8.4,56,353.0357142857143,19770.0,2.3214285714285716,61,75770.0,0.08928571428571429
PRV51526,No,0,7,5057.142857142857,35400.0,1068.0,4.142857142857143,13,596.1538461538462,7750.0,0.0,20,43150.0,0.5384615384615384
PRV51527,No,0,0,0.0,0.0,0.0,0.0,41,302.6829268292683,12410.0,2.926829268292683,41,12410.0,0.0
PRV51528,No,0,0,0.0,0.0,0.0,0.0,17,392.3529411764706,6670.0,0.0,17,6670.0,0.0
PRV51529,No,0,0,0.0,0.0,0.0,0.0,23,252.17391304347825,5800.0,3.4782608695652173,23,5800.0,0.0
PRV51531,No,0,0,0.0,0.0,0.0,0.0,34,290.29411764705884,9870.0,4.117647058823529,34,9870.0,0.0
PRV51532,No,0,6,10000.0,60000.0,1068.0,9.166666666666666,26,420.38461538461536,10930.0,7.6923076923076925,32,70930.0,0.23076923076923078
PRV51533,No,0,12,7333.333333333333,88000.0,1068.0,11.75,23,189.1304347826087,4350.0,0.0,35,92350.0,0.5217391304347826
PRV51534,No,0,0,0.0,0.0,0.0,0.0,1,50.0,50.0,0.0,1,50.0,0.0
